CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Class,Churn_Status,Lifecycle_Segment
12854,78,3,1324.5,2,3,4,234,Active,At Risk / High-Value Lapsing
12855,372,1,38.1,1,1,1,111,Churned,Hibernating / Lost
12856,7,6,2179.93,5,5,5,555,Active,VIP / Core Loyalist
12857,210,2,1106.4,1,2,4,124,Churned,Hibernating / Lost
12863,51,1,521.2,3,1,3,313,Active,New / Recent Trialist
12864,137,1,147.12,2,1,1,211,Churned,Hibernating / Lost
12865,25,2,1568.23,4,2,4,424,Active,Average Mid-Tier Core
12866,282,1,559.12,1,1,3,113,Churned,Hibernating / Lost
12867,25,7,4036.82,4,5,5,455,Active,VIP / Core Loyalist
12868,185,6,1607.0600000000002,1,5,4,154,Churned,At Risk / High-Value Lapsing
12871,83,2,380.64,2,2,2,222,Active,Hibernating / Lost
12872,326,2,599.97,1,2,3,123,Churned,Hibernating / Lost
12873,281,1,374.0,1,1,2,112,Churned,Hibernating / Lost
12875,142,2,343.2300000000001,2,2,2,222,Churned,Hibernating / Lost
12876,57,2,2218.02,3,2,5,325,Active,Average Mid-Tier Core
12877,3,12,1535.77,5,5,4,554,Active,VIP / Core Loyalist
12878,235,2,854.99,1,2,3,123,Churned,Hibernating / Lost
12879,44,3,573.22,3,3,3,333,Active,Average Mid-Tier Core
12881,275,1,298.0,1,1,2,112,Churned,Hibernating / Lost
12882,8,2,1463.04,5,2,4,524,Active,Average Mid-Tier Core
12883,24,4,703.47,4,4,3,443,Active,Average Mid-Tier Core
12884,87,1,309.05,2,1,2,212,Active,Hibernating / Lost
12885,62,3,1175.22,3,3,4,334,Active,Average Mid-Tier Core
12886,67,2,1378.4,3,2,4,324,Active,Average Mid-Tier Core
12888,213,2,354.12,1,2,2,122,Churned,Hibernating / Lost
12890,23,1,380.46999999999997,4,1,2,412,Active,New / Recent Trialist
12891,185,3,331.0,1,3,2,132,Churned,At Risk / High-Value Lapsing
12893,30,1,188.14,4,1,1,411,Active,New / Recent Trialist
12895,41,2,372.8,3,2,2,322,Active,Average Mid-Tier Core
12897,204,2,216.5,1,2,1,121,Churned,Hibernating / Lost
12901,8,28,17654.54,5,5,5,555,Active,VIP / Core Loyalist
12902,264,1,138.68,1,1,1,111,Churned,Hibernating / Lost
12904,17,2,509.58,4,2,3,423,Active,Average Mid-Tier Core
12906,11,5,2919.81,5,4,5,545,Active,VIP / Core Loyalist
12908,175,2,750.0,2,2,3,223,Churned,Hibernating / Lost
12909,39,5,2178.67,3,4,5,345,Active,Average Mid-Tier Core
12910,22,8,3075.04,4,5,5,455,Active,VIP / Core Loyalist
12912,2,5,1662.3,5,4,4,544,Active,VIP / Core Loyalist
12913,4,5,2483.63,5,4,5,545,Active,VIP / Core Loyalist
12915,148,2,363.65,2,2,2,222,Churned,Hibernating / Lost
12916,138,4,3006.15,2,4,5,245,Churned,At Risk / High-Value Lapsing
12917,127,1,594.0,2,1,3,213,Churned,Hibernating / Lost
12919,7,6,1335.19,5,5,4,554,Active,VIP / Core Loyalist
12920,16,1,164.23,4,1,1,411,Active,New / Recent Trialist
12921,8,37,16587.09,5,5,5,555,Active,VIP / Core Loyalist
12922,160,1,405.38,2,1,2,212,Churned,Hibernating / Lost
12923,63,1,176.97,3,1,1,311,Active,New / Recent Trialist
12924,87,4,933.7,2,4,3,243,Active,At Risk / High-Value Lapsing
12925,4,2,694.05,5,2,3,523,Active,Average Mid-Tier Core
12928,34,5,2062.7000000000003,3,4,5,345,Active,Average Mid-Tier Core
12929,311,1,117.85,1,1,1,111,Churned,Hibernating / Lost
12930,77,2,415.8,2,2,2,222,Active,Hibernating / Lost
12931,21,15,42055.96,4,5,5,455,Active,VIP / Core Loyalist
12933,23,3,607.53,4,3,3,433,Active,Average Mid-Tier Core
12935,1,7,2160.7,5,5,5,555,Active,VIP / Core Loyalist
12936,16,4,1063.9,4,4,4,444,Active,VIP / Core Loyalist
12937,14,4,1504.27,4,4,4,444,Active,VIP / Core Loyalist
12938,25,1,114.14,4,1,1,411,Active,New / Recent Trialist
12939,63,8,11581.8,3,5,5,355,Active,Average Mid-Tier Core
12940,54,2,913.54,3,2,3,323,Active,Average Mid-Tier Core
12942,130,3,683.9,2,3,3,233,Churned,At Risk / High-Value Lapsing
12944,35,2,604.51,3,2,3,323,Active,Average Mid-Tier Core
12945,287,1,462.95,1,1,2,112,Churned,Hibernating / Lost
12947,143,6,1603.99,2,5,4,254,Churned,At Risk / High-Value Lapsing
12948,15,7,2064.95,4,5,5,455,Active,VIP / Core Loyalist
12949,30,8,4167.22,4,5,5,455,Active,VIP / Core Loyalist
12950,1,3,1843.0,5,3,4,534,Active,Average Mid-Tier Core
12951,8,6,1064.07,5,5,4,554,Active,VIP / Core Loyalist
12952,5,4,1387.79,5,4,4,544,Active,VIP / Core Loyalist
12953,9,1,329.85,5,1,2,512,Active,New / Recent Trialist
12955,0,11,4757.16,5,5,5,555,Active,VIP / Core Loyalist
12956,305,1,108.07,1,1,1,111,Churned,Hibernating / Lost
12957,9,8,4017.54,5,5,5,555,Active,VIP / Core Loyalist
12962,6,2,266.39,5,2,2,522,Active,Average Mid-Tier Core
12963,7,8,1856.63,5,5,4,554,Active,VIP / Core Loyalist
12965,88,1,771.91,2,1,3,213,Active,Hibernating / Lost
12966,9,1,160.18,5,1,1,511,Active,New / Recent Trialist
12967,357,2,1660.9,1,2,4,124,Churned,Hibernating / Lost
12968,111,1,135.95,2,1,1,211,Churned,Hibernating / Lost
12970,6,4,452.24,5,4,2,542,Active,Average Mid-Tier Core
12971,3,86,11189.91,5,5,5,555,Active,VIP / Core Loyalist
12974,197,1,144.8,1,1,1,111,Churned,Hibernating / Lost
12976,211,1,738.6,1,1,3,113,Churned,Hibernating / Lost
12977,155,1,39.239999999999995,2,1,1,211,Churned,Hibernating / Lost
12980,157,9,7374.900000000001,2,5,5,255,Churned,At Risk / High-Value Lapsing
12981,29,2,372.21999999999997,4,2,2,422,Active,Average Mid-Tier Core
12982,242,1,390.54,1,1,2,112,Churned,Hibernating / Lost
12984,18,1,97.5,4,1,1,411,Active,New / Recent Trialist
12985,0,2,1239.38,5,2,4,524,Active,Average Mid-Tier Core
12987,73,2,558.7,2,2,3,223,Active,Hibernating / Lost
12988,291,1,535.32,1,1,3,113,Churned,Hibernating / Lost
12989,2,15,6924.110000000001,5,5,5,555,Active,VIP / Core Loyalist
12990,30,3,409.5,4,3,2,432,Active,Average Mid-Tier Core
12991,22,2,503.76,4,2,3,423,Active,Average Mid-Tier Core
12993,22,4,414.76,4,4,2,442,Active,Average Mid-Tier Core
12994,3,3,974.4200000000001,5,3,4,534,Active,Average Mid-Tier Core
12995,84,1,211.32,2,1,1,211,Active,Hibernating / Lost
12997,21,4,1226.89,4,4,4,444,Active,VIP / Core Loyalist
12999,195,3,455.88,1,3,2,132,Churned,At Risk / High-Value Lapsing
13000,106,3,534.85,2,3,3,233,Churned,At Risk / High-Value Lapsing
13001,3,13,9818.82,5,5,5,555,Active,VIP / Core Loyalist
13002,317,1,120.94999999999999,1,1,1,111,Churned,Hibernating / Lost
13003,105,3,149.05,2,3,1,231,Churned,At Risk / High-Value Lapsing
13004,11,18,5655.91,5,5,5,555,Active,VIP / Core Loyalist
13005,173,2,513.7,2,2,3,223,Churned,Hibernating / Lost
13006,55,1,81.57,3,1,1,311,Active,New / Recent Trialist
13008,322,1,229.46999999999997,1,1,1,111,Churned,Hibernating / Lost
13011,371,1,50.550000000000004,1,1,1,111,Churned,Hibernating / Lost
13012,8,8,1661.8400000000001,5,5,4,554,Active,VIP / Core Loyalist
13013,0,13,4810.9400000000005,5,5,5,555,Active,VIP / Core Loyalist
13014,10,10,3466.2799999999997,5,5,5,555,Active,VIP / Core Loyalist
13015,52,5,3346.28,3,4,5,345,Active,Average Mid-Tier Core
13016,72,3,789.89,2,3,3,233,Active,At Risk / High-Value Lapsing
13017,6,1,204.0,5,1,1,511,Active,New / Recent Trialist
13018,15,28,7277.7,4,5,5,455,Active,VIP / Core Loyalist
13021,3,9,2616.38,5,5,5,555,Active,VIP / Core Loyalist
13023,63,2,689.9,3,2,3,323,Active,Average Mid-Tier Core
13026,0,5,975.36,5,4,4,544,Active,VIP / Core Loyalist
13027,113,6,6912.0,2,5,5,255,Churned,At Risk / High-Value Lapsing
13028,22,2,661.3199999999999,4,2,3,423,Active,Average Mid-Tier Core
13029,30,3,1247.5,4,3,4,434,Active,Average Mid-Tier Core
13030,10,2,799.48,5,2,3,523,Active,Average Mid-Tier Core
13032,51,2,1010.18,3,2,4,324,Active,Average Mid-Tier Core
13033,356,1,190.55,1,1,1,111,Churned,Hibernating / Lost
13034,54,2,642.77,3,2,3,323,Active,Average Mid-Tier Core
13035,73,2,921.88,2,2,3,223,Active,Hibernating / Lost
13037,137,3,881.07,2,3,3,233,Churned,At Risk / High-Value Lapsing
13038,79,3,908.46,2,3,3,233,Active,At Risk / High-Value Lapsing
13040,8,2,676.99,5,2,3,523,Active,Average Mid-Tier Core
13043,272,1,516.42,1,1,3,113,Churned,Hibernating / Lost
13044,290,1,560.47,1,1,3,113,Churned,Hibernating / Lost
13045,98,1,305.28000000000003,2,1,2,212,Churned,Hibernating / Lost
13046,30,2,629.31,4,2,3,423,Active,Average Mid-Tier Core
13047,31,10,3237.54,4,5,5,455,Active,VIP / Core Loyalist
13048,13,4,1835.91,4,4,4,444,Active,VIP / Core Loyalist
13049,63,2,656.6800000000001,3,2,3,323,Active,Average Mid-Tier Core
13050,14,17,5836.86,4,5,5,455,Active,VIP / Core Loyalist
13052,211,1,348.15000000000003,1,1,2,112,Churned,Hibernating / Lost
13055,77,3,1214.41,2,3,4,234,Active,At Risk / High-Value Lapsing
13058,24,3,271.40000000000003,4,3,2,432,Active,Average Mid-Tier Core
13059,249,1,183.4,1,1,1,111,Churned,Hibernating / Lost
13060,253,1,307.53,1,1,2,112,Churned,Hibernating / Lost
13061,71,1,248.61,3,1,1,311,Active,New / Recent Trialist
13062,190,1,346.98,1,1,2,112,Churned,Hibernating / Lost
13064,12,4,1119.49,5,4,4,544,Active,VIP / Core Loyalist
13065,372,1,205.86,1,1,1,111,Churned,Hibernating / Lost
13066,23,2,470.8,4,2,2,422,Active,Average Mid-Tier Core
13067,81,1,115.46000000000001,2,1,1,211,Active,Hibernating / Lost
13068,9,2,344.0,5,2,2,522,Active,Average Mid-Tier Core
13069,0,24,4436.12,5,5,5,555,Active,VIP / Core Loyalist
13070,191,1,228.8,1,1,1,111,Churned,Hibernating / Lost
13072,266,1,177.15,1,1,1,111,Churned,Hibernating / Lost
13075,129,1,919.61,2,1,3,213,Churned,Hibernating / Lost
13077,0,4,729.27,5,4,3,543,Active,Average Mid-Tier Core
13078,2,26,12627.94,5,5,5,555,Active,VIP / Core Loyalist
13079,3,5,220.10000000000002,5,4,1,541,Active,Average Mid-Tier Core
13080,178,1,58.08,2,1,1,211,Churned,Hibernating / Lost
13081,11,11,28337.38,5,5,5,555,Active,VIP / Core Loyalist
13082,125,9,3613.63,2,5,5,255,Churned,At Risk / High-Value Lapsing
13083,3,2,303.75,5,2,2,522,Active,Average Mid-Tier Core
13085,157,2,416.08000000000004,2,2,2,222,Churned,Hibernating / Lost
13089,2,97,58825.83,5,5,5,555,Active,VIP / Core Loyalist
13090,8,14,8910.82,5,5,5,555,Active,VIP / Core Loyalist
13091,27,1,345.82,4,1,2,412,Active,New / Recent Trialist
13092,70,5,477.83,3,4,2,342,Active,Average Mid-Tier Core
13093,275,8,7832.47,1,5,5,155,Churned,At Risk / High-Value Lapsing
13094,20,12,1927.3200000000002,4,5,4,454,Active,VIP / Core Loyalist
13095,70,1,74.39999999999999,3,1,1,311,Active,New / Recent Trialist
13097,32,10,6010.42,4,5,5,455,Active,VIP / Core Loyalist
13098,0,28,28882.44,5,5,5,555,Active,VIP / Core Loyalist
13099,98,1,207.35999999999999,2,1,1,211,Churned,Hibernating / Lost
13101,233,1,101.19,1,1,1,111,Churned,Hibernating / Lost
13102,0,24,6424.09,5,5,5,555,Active,VIP / Core Loyalist
13103,39,1,243.94,3,1,1,311,Active,New / Recent Trialist
13104,2,6,1098.48,5,5,4,554,Active,VIP / Core Loyalist
13106,132,1,76.5,2,1,1,211,Churned,Hibernating / Lost
13107,43,4,1531.6200000000001,3,4,4,344,Active,Average Mid-Tier Core
13108,372,1,350.06,1,1,2,112,Churned,Hibernating / Lost
13109,59,2,786.54,3,2,3,323,Active,Average Mid-Tier Core
13110,30,7,1488.67,4,5,4,454,Active,VIP / Core Loyalist
13113,0,24,12245.960000000001,5,5,5,555,Active,VIP / Core Loyalist
13115,11,4,2294.78,5,4,5,545,Active,VIP / Core Loyalist
13116,137,1,501.14,2,1,3,213,Churned,Hibernating / Lost
13117,21,8,984.91,4,5,4,454,Active,VIP / Core Loyalist
13118,19,5,1197.81,4,4,4,444,Active,VIP / Core Loyalist
13120,238,1,30.599999999999998,1,1,1,111,Churned,Hibernating / Lost
13121,268,1,283.73,1,1,2,112,Churned,Hibernating / Lost
13122,93,2,922.39,2,2,3,223,Churned,Hibernating / Lost
13124,89,3,3866.33,2,3,5,235,Active,At Risk / High-Value Lapsing
13126,4,8,2099.64,5,5,5,555,Active,VIP / Core Loyalist
13127,77,1,259.17,2,1,2,212,Active,Hibernating / Lost
13130,93,1,64.0,2,1,1,211,Churned,Hibernating / Lost
13131,22,3,1073.3,4,3,4,434,Active,Average Mid-Tier Core
13132,261,1,77.3,1,1,1,111,Churned,Hibernating / Lost
13133,273,2,109.8,1,2,1,121,Churned,Hibernating / Lost
13134,85,4,1793.58,2,4,4,244,Active,At Risk / High-Value Lapsing
13135,196,1,3096.0,1,1,5,115,Churned,Hibernating / Lost
13136,55,5,2607.61,3,4,5,345,Active,Average Mid-Tier Core
13137,10,8,3650.41,5,5,5,555,Active,VIP / Core Loyalist
13138,21,6,962.39,4,5,4,454,Active,VIP / Core Loyalist
13139,15,7,5064.94,4,5,5,455,Active,VIP / Core Loyalist
13140,107,3,423.72,2,3,2,232,Churned,At Risk / High-Value Lapsing
13141,84,5,2388.75,2,4,5,245,Active,At Risk / High-Value Lapsing
13142,18,1,307.09,4,1,2,412,Active,New / Recent Trialist
13144,332,1,110.95,1,1,1,111,Churned,Hibernating / Lost
13145,39,4,618.52,3,4,3,343,Active,Average Mid-Tier Core
13146,25,1,228.91,4,1,1,411,Active,New / Recent Trialist
13147,9,4,712.8000000000001,5,4,3,543,Active,Average Mid-Tier Core
13148,28,12,3707.12,4,5,5,455,Active,VIP / Core Loyalist
13149,13,4,1676.06,4,4,4,444,Active,VIP / Core Loyalist
13151,295,1,1257.8700000000001,1,1,4,114,Churned,Hibernating / Lost
13153,5,1,486.22,5,1,2,512,Active,New / Recent Trialist
13155,32,4,971.76,4,4,4,444,Active,VIP / Core Loyalist
13157,48,4,1741.22,3,4,4,344,Active,Average Mid-Tier Core
13158,94,4,1201.06,2,4,4,244,Churned,At Risk / High-Value Lapsing
13159,8,4,1437.85,5,4,4,544,Active,VIP / Core Loyalist
13160,21,1,91.8,4,1,1,411,Active,New / Recent Trialist
13161,312,1,112.75,1,1,1,111,Churned,Hibernating / Lost
13162,121,4,1688.29,2,4,4,244,Churned,At Risk / High-Value Lapsing
13165,45,2,1021.48,3,2,4,324,Active,Average Mid-Tier Core
13166,282,1,417.2,1,1,2,112,Churned,Hibernating / Lost
13167,18,4,791.33,4,4,3,443,Active,Average Mid-Tier Core
13168,35,4,1319.19,3,4,4,344,Active,Average Mid-Tier Core
13169,63,2,712.88,3,2,3,323,Active,Average Mid-Tier Core
13170,26,1,116.00999999999999,4,1,1,411,Active,New / Recent Trialist
13171,21,3,468.41,4,3,2,432,Active,Average Mid-Tier Core
13173,3,2,353.65,5,2,2,522,Active,Average Mid-Tier Core
13174,15,3,2817.03,4,3,5,435,Active,Average Mid-Tier Core
13176,45,1,492.84,3,1,3,313,Active,New / Recent Trialist
13177,64,1,282.45,3,1,2,312,Active,New / Recent Trialist
13178,25,11,5725.47,4,5,5,455,Active,VIP / Core Loyalist
13182,44,1,121.18,3,1,1,311,Active,New / Recent Trialist
13183,7,9,3957.78,5,5,5,555,Active,VIP / Core Loyalist
13184,14,10,1701.29,4,5,4,454,Active,VIP / Core Loyalist
13185,267,1,71.4,1,1,1,111,Churned,Hibernating / Lost
13186,39,3,1575.89,3,3,4,334,Active,Average Mid-Tier Core
13187,336,1,236.02,1,1,1,111,Churned,Hibernating / Lost
13188,10,1,114.60000000000001,5,1,1,511,Active,New / Recent Trialist
13189,18,2,260.68,4,2,2,422,Active,Average Mid-Tier Core
13192,94,2,911.94,2,2,3,223,Churned,Hibernating / Lost
13193,60,1,117.88,3,1,1,311,Active,New / Recent Trialist
13194,135,1,60.7,2,1,1,211,Churned,Hibernating / Lost
13196,10,4,1797.78,5,4,4,544,Active,VIP / Core Loyalist
13198,9,6,3401.2400000000002,5,5,5,555,Active,VIP / Core Loyalist
13199,3,38,9817.12,5,5,5,555,Active,VIP / Core Loyalist
13200,18,4,870.09,4,4,3,443,Active,Average Mid-Tier Core
13203,9,4,869.46,5,4,3,543,Active,Average Mid-Tier Core
13207,14,2,250.26000000000002,4,2,2,422,Active,Average Mid-Tier Core
13208,58,6,1223.9,3,5,4,354,Active,Average Mid-Tier Core
13209,29,8,5891.61,4,5,5,455,Active,VIP / Core Loyalist
13210,93,1,353.48,2,1,2,212,Churned,Hibernating / Lost
13211,9,3,1197.42,5,3,4,534,Active,Average Mid-Tier Core
13212,19,3,788.08,4,3,3,433,Active,Average Mid-Tier Core
13213,56,5,1520.58,3,4,4,344,Active,Average Mid-Tier Core
13216,267,1,333.74,1,1,2,112,Churned,Hibernating / Lost
13217,121,3,533.98,2,3,3,233,Churned,At Risk / High-Value Lapsing
13218,126,1,62.63999999999999,2,1,1,211,Churned,Hibernating / Lost
13220,77,4,819.2900000000001,2,4,3,243,Active,At Risk / High-Value Lapsing
13221,239,2,847.41,1,2,3,123,Churned,Hibernating / Lost
13223,199,2,163.20000000000002,1,2,1,121,Churned,Hibernating / Lost
13224,59,2,2155.95,3,2,5,325,Active,Average Mid-Tier Core
13225,2,7,6463.84,5,5,5,555,Active,VIP / Core Loyalist
13226,272,1,108.21000000000001,1,1,1,111,Churned,Hibernating / Lost
13227,201,1,257.7,1,1,2,112,Churned,Hibernating / Lost
13228,80,1,358.0,2,1,2,212,Active,Hibernating / Lost
13229,225,1,160.95,1,1,1,111,Churned,Hibernating / Lost
13230,3,14,2806.97,5,5,5,555,Active,VIP / Core Loyalist
13232,12,7,1357.6,5,5,4,554,Active,VIP / Core Loyalist
13233,73,2,605.12,2,2,3,223,Active,Hibernating / Lost
13235,211,1,1031.07,1,1,4,114,Churned,Hibernating / Lost
13236,24,2,744.85,4,2,3,423,Active,Average Mid-Tier Core
13238,16,4,700.73,4,4,3,443,Active,Average Mid-Tier Core
13239,261,1,329.56,1,1,2,112,Churned,Hibernating / Lost
13240,95,4,663.65,2,4,3,243,Churned,At Risk / High-Value Lapsing
13242,111,3,270.40000000000003,2,3,2,232,Churned,At Risk / High-Value Lapsing
13243,202,1,600.07,1,1,3,113,Churned,Hibernating / Lost
13244,92,1,121.74000000000001,2,1,1,211,Churned,Hibernating / Lost
13245,50,1,430.5,3,1,2,312,Active,New / Recent Trialist
13246,17,6,1987.3,4,5,4,454,Active,VIP / Core Loyalist
13247,17,4,501.12,4,4,3,443,Active,Average Mid-Tier Core
13248,124,2,465.68,2,2,2,222,Churned,Hibernating / Lost
13249,91,3,711.41,2,3,3,233,Churned,At Risk / High-Value Lapsing
13253,156,2,1030.4,2,2,4,224,Churned,Hibernating / Lost
13255,8,2,399.51,5,2,2,522,Active,Average Mid-Tier Core
13256,13,1,0.0,4,1,1,411,Active,New / Recent Trialist
13258,11,3,698.58,5,3,3,533,Active,Average Mid-Tier Core
13259,61,1,292.32,3,1,2,312,Active,New / Recent Trialist
13260,60,1,557.62,3,1,3,313,Active,New / Recent Trialist
13261,268,2,944.1,1,2,4,124,Churned,Hibernating / Lost
13262,262,1,200.29,1,1,1,111,Churned,Hibernating / Lost
13263,0,35,7454.07,5,5,5,555,Active,VIP / Core Loyalist
13265,52,5,2107.66,3,4,5,345,Active,Average Mid-Tier Core
13266,10,12,3834.2599999999998,5,5,5,555,Active,VIP / Core Loyalist
13267,2,19,4521.49,5,5,5,555,Active,VIP / Core Loyalist
13268,17,11,3214.69,4,5,5,455,Active,VIP / Core Loyalist
13269,0,15,5346.2300000000005,5,5,5,555,Active,VIP / Core Loyalist
13270,365,1,590.0,1,1,3,113,Churned,Hibernating / Lost
13271,36,1,217.38,3,1,1,311,Active,New / Recent Trialist
13272,30,2,276.56,4,2,2,422,Active,Average Mid-Tier Core
13273,112,1,138.98,2,1,1,211,Churned,Hibernating / Lost
13276,63,2,590.9300000000001,3,2,3,323,Active,Average Mid-Tier Core
13277,15,4,258.4,4,4,2,442,Active,Average Mid-Tier Core
13278,40,1,542.73,3,1,3,313,Active,New / Recent Trialist
13279,77,1,137.75,2,1,1,211,Active,Hibernating / Lost
13280,121,3,814.86,2,3,3,233,Churned,At Risk / High-Value Lapsing
13282,17,3,1132.14,4,3,4,434,Active,Average Mid-Tier Core
13283,59,2,93.66,3,2,1,321,Active,Average Mid-Tier Core
13284,330,1,201.19,1,1,1,111,Churned,Hibernating / Lost
13285,22,4,2709.12,4,4,5,445,Active,VIP / Core Loyalist
13291,155,1,361.11,2,1,2,212,Churned,Hibernating / Lost
13292,38,2,578.9399999999999,3,2,3,323,Active,Average Mid-Tier Core
13294,189,2,873.74,1,2,3,123,Churned,Hibernating / Lost
13295,359,1,201.20000000000002,1,1,1,111,Churned,Hibernating / Lost
13296,136,1,87.4,2,1,1,211,Churned,Hibernating / Lost
13297,7,4,2089.85,5,4,5,545,Active,VIP / Core Loyalist
13298,0,1,360.0,5,1,2,512,Active,New / Recent Trialist
13299,267,1,142.5,1,1,1,111,Churned,Hibernating / Lost
13300,168,1,371.89,2,1,2,212,Churned,Hibernating / Lost
13301,103,4,618.09,2,4,3,243,Churned,At Risk / High-Value Lapsing
13302,154,1,63.75,2,1,1,211,Churned,Hibernating / Lost
13304,350,1,300.42,1,1,2,112,Churned,Hibernating / Lost
13305,3,10,2000.86,5,5,4,554,Active,VIP / Core Loyalist
13307,119,1,15.0,2,1,1,211,Churned,Hibernating / Lost
13308,22,3,1385.51,4,3,4,434,Active,Average Mid-Tier Core
13309,6,5,1456.79,5,4,4,544,Active,VIP / Core Loyalist
13310,27,3,1132.03,4,3,4,434,Active,Average Mid-Tier Core
13311,3,2,598.57,5,2,3,523,Active,Average Mid-Tier Core
13313,21,5,1555.32,4,4,4,444,Active,VIP / Core Loyalist
13314,1,3,775.94,5,3,3,533,Active,Average Mid-Tier Core
13316,36,4,5977.7300000000005,3,4,5,345,Active,Average Mid-Tier Core
13317,65,6,2273.68,3,5,5,355,Active,Average Mid-Tier Core
13318,0,3,640.76,5,3,3,533,Active,Average Mid-Tier Core
13319,4,26,10845.550000000001,5,5,5,555,Active,VIP / Core Loyalist
13320,77,4,1548.7,2,4,4,244,Active,At Risk / High-Value Lapsing
13321,71,2,567.36,3,2,3,323,Active,Average Mid-Tier Core
13322,16,1,199.48000000000002,4,1,1,411,Active,New / Recent Trialist
13323,2,5,787.85,5,4,3,543,Active,Average Mid-Tier Core
13324,35,10,7121.95,3,5,5,355,Active,Average Mid-Tier Core
13325,81,1,675.3,2,1,3,213,Active,Hibernating / Lost
13327,38,8,3627.77,3,5,5,355,Active,Average Mid-Tier Core
13328,315,1,1308.48,1,1,4,114,Churned,Hibernating / Lost
13329,31,2,789.0,4,2,3,423,Active,Average Mid-Tier Core
13330,92,3,1140.93,2,3,4,234,Churned,At Risk / High-Value Lapsing
13332,13,1,350.9,4,1,2,412,Active,New / Recent Trialist
13334,81,3,3536.82,2,3,5,235,Active,At Risk / High-Value Lapsing
13336,76,1,795.12,2,1,3,213,Active,Hibernating / Lost
13338,157,1,487.02,2,1,2,212,Churned,Hibernating / Lost
13339,200,1,860.12,1,1,3,113,Churned,Hibernating / Lost
13340,44,7,10736.48,3,5,5,355,Active,Average Mid-Tier Core
13341,260,1,775.85,1,1,3,113,Churned,Hibernating / Lost
13343,177,1,353.43,2,1,2,212,Churned,Hibernating / Lost
13344,67,3,2543.72,3,3,5,335,Active,Average Mid-Tier Core
13345,287,1,389.5,1,1,2,112,Churned,Hibernating / Lost
13347,69,1,341.36,3,1,2,312,Active,New / Recent Trialist
13348,63,1,233.76,3,1,1,311,Active,New / Recent Trialist
13349,10,1,247.32,5,1,1,511,Active,New / Recent Trialist
13350,15,2,979.12,4,2,4,424,Active,Average Mid-Tier Core
13351,65,1,373.94,3,1,2,312,Active,New / Recent Trialist
13352,59,1,397.97999999999996,3,1,2,312,Active,New / Recent Trialist
13354,70,1,743.53,3,1,3,313,Active,New / Recent Trialist
13355,121,1,674.7,2,1,3,213,Churned,Hibernating / Lost
13356,79,1,768.24,2,1,3,213,Active,Hibernating / Lost
13357,256,1,609.95,1,1,3,113,Churned,Hibernating / Lost
13358,268,1,439.03,1,1,2,112,Churned,Hibernating / Lost
13359,63,1,439.56,3,1,2,312,Active,New / Recent Trialist
13362,8,4,3090.7400000000002,5,4,5,545,Active,VIP / Core Loyalist
13363,17,2,992.5,4,2,4,424,Active,Average Mid-Tier Core
13364,70,1,134.95999999999998,3,1,1,311,Active,New / Recent Trialist
